event_file;eeg_file;total_votes_received;fraction_of_yes;Mode
Bonobo04433_3_29999;Bonobo04433_3;1;0.0;Test
Bonobo04433_3_3099;Bonobo04433_3;1;0.0;Test
Bonobo04433_3_3138;Bonobo04433_3;1;1.0;Test
Bonobo04433_3_31948;Bonobo04433_3;1;0.0;Test
Bonobo04433_3_32384;Bonobo04433_3;1;0.0;Test
Bonobo04433_3_34888;Bonobo04433_3;1;0.0;Test
Bonobo04433_3_37433;Bonobo04433_3;1;0.0;Test
Bonobo04433_3_40224;Bonobo04433_3;1;0.0;Test
Bonobo04433_3_40883;Bonobo04433_3;1;0.0;Test
Bonobo04433_3_42342;Bonobo04433_3;1;0.0;Test
Bonobo04433_3_49307;Bonobo04433_3;1;0.0;Test
Bonobo04433_3_49622;Bonobo04433_3;1;0.0;Test
Bonobo04433_3_52043;Bonobo04433_3;1;0.0;Test
Bonobo04433_3_52073;Bonobo04433_3;2;0.0;Test
Bonobo04433_3_57484;Bonobo04433_3;1;0.0;Test
Bonobo04433_3_5757;Bonobo04433_3;2;1.0;Test
Bonobo04433_3_63247;Bonobo04433_3;1;1.0;Test
Bonobo04433_3_6439;Bonobo04433_3;1;0.0;Test
Bonobo04433_3_64928;Bonobo04433_3;1;0.0;Test
Bonobo04433_3_67324;Bonobo04433_3;2;0.0;Test
Bonobo04433_3_73777;Bonobo04433_3;1;0.0;Test
Bonobo04433_3_74643;Bonobo04433_3;1;1.0;Test
Bonobo04433_3_81766;Bonobo04433_3;1;0.0;Test
Bonobo04433_3_8293;Bonobo04433_3;1;0.0;Test
Bonobo04433_3_9362;Bonobo04433_3;2;0.5;Test
Bonobo04433_4_10068;Bonobo04433_4;1;1.0;Test
Bonobo04433_4_20867;Bonobo04433_4;1;1.0;Test
Bonobo04433_4_21781;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_21930;Bonobo04433_4;1;1.0;Test
Bonobo04433_4_23833;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_23894;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_24150;Bonobo04433_4;1;1.0;Test
Bonobo04433_4_24399;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_24653;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_24838;Bonobo04433_4;2;1.0;Test
Bonobo04433_4_2517;Bonobo04433_4;1;1.0;Test
Bonobo04433_4_25620;Bonobo04433_4;1;1.0;Test
Bonobo04433_4_25853;Bonobo04433_4;1;1.0;Test
Bonobo04433_4_26303;Bonobo04433_4;1;1.0;Test
Bonobo04433_4_2712;Bonobo04433_4;2;0.0;Test
Bonobo04433_4_27549;Bonobo04433_4;1;1.0;Test
Bonobo04433_4_27680;Bonobo04433_4;1;1.0;Test
Bonobo04433_4_27688;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_27792;Bonobo04433_4;2;0.0;Test
Bonobo04433_4_28108;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_28234;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_28431;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_29309;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_29337;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_29695;Bonobo04433_4;2;0.0;Test
Bonobo04433_4_30297;Bonobo04433_4;1;1.0;Test
Bonobo04433_4_30706;Bonobo04433_4;2;0.0;Test
Bonobo04433_4_31256;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_31578;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_31585;Bonobo04433_4;2;0.0;Test
Bonobo04433_4_31713;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_31816;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_31872;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_31975;Bonobo04433_4;1;1.0;Test
Bonobo04433_4_32275;Bonobo04433_4;2;0.0;Test
Bonobo04433_4_34008;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_34330;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_35102;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_35233;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_35323;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_35358;Bonobo04433_4;2;0.0;Test
Bonobo04433_4_35377;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_35461;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_35603;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_35871;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_36157;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_3694;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_37457;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_37600;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_37988;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_38095;Bonobo04433_4;2;0.0;Test
Bonobo04433_4_38548;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_38650;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_38671;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_38723;Bonobo04433_4;2;0.0;Test
Bonobo04433_4_38743;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_38988;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_39119;Bonobo04433_4;2;0.0;Test
Bonobo04433_4_39144;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_39171;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_39412;Bonobo04433_4;2;0.0;Test
Bonobo04433_4_39452;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_4135;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_6772;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_7095;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_7795;Bonobo04433_4;1;1.0;Test
Bonobo04433_4_8035;Bonobo04433_4;1;0.0;Test
Bonobo04433_4_8569;Bonobo04433_4;1;1.0;Test
Bonobo04433_4_9356;Bonobo04433_4;1;1.0;Test
Bonobo04434_0_150;Bonobo04434_0;2;0.0;Val
Bonobo04434_0_4276;Bonobo04434_0;2;0.0;Val
Bonobo04434_0_4323;Bonobo04434_0;2;0.0;Val
Bonobo04434_0_4568;Bonobo04434_0;2;0.0;Val
Bonobo04434_0_5001;Bonobo04434_0;2;0.0;Val
Bonobo04434_0_5116;Bonobo04434_0;2;0.0;Val
Bonobo04436_0_2634;Bonobo04436_0;1;0.0;Train
Bonobo04449_0_1086;Bonobo04449_0;2;0.0;Train
Bonobo04449_0_3506;Bonobo04449_0;1;0.0;Train
Bonobo04450_0_2618;Bonobo04450_0;2;0.0;Train
Bonobo04456_0_2339;Bonobo04456_0;2;0.0;Train
Bonobo04466_0_1425;Bonobo04466_0;2;0.0;Train
Bonobo04466_0_3495;Bonobo04466_0;1;0.0;Train
Bonobo04467_0_2963;Bonobo04467_0;1;1.0;Train
Bonobo04467_0_3080;Bonobo04467_0;1;0.0;Train
Bonobo04469_0_1352;Bonobo04469_0;1;0.0;Train
Bonobo04469_0_1621;Bonobo04469_0;1;1.0;Train
Bonobo04469_0_1831;Bonobo04469_0;1;1.0;Train
Bonobo04469_0_1935;Bonobo04469_0;1;0.0;Train
Bonobo04469_0_2449;Bonobo04469_0;1;0.0;Train
Bonobo04469_0_2584;Bonobo04469_0;1;1.0;Train
Bonobo04469_0_2622;Bonobo04469_0;1;1.0;Train
Bonobo04469_0_2688;Bonobo04469_0;1;1.0;Train
Bonobo04469_0_3096;Bonobo04469_0;1;1.0;Train
Bonobo04469_0_476;Bonobo04469_0;1;1.0;Train
Bonobo04469_0_836;Bonobo04469_0;1;0.0;Train
Bonobo04475_0_4653;Bonobo04475_0;2;0.0;Train
Bonobo04486_0_2673;Bonobo04486_0;2;0.0;Train
Bonobo04494_0_1260;Bonobo04494_0;1;1.0;Train
Bonobo04494_0_1781;Bonobo04494_0;2;0.5;Train
Bonobo04494_0_1898;Bonobo04494_0;1;0.0;Train
Bonobo04494_0_215;Bonobo04494_0;1;0.0;Train
Bonobo04494_0_2258;Bonobo04494_0;1;1.0;Train
Bonobo04494_0_2336;Bonobo04494_0;1;0.0;Train
Bonobo04494_0_2794;Bonobo04494_0;1;1.0;Train
Bonobo04494_0_294;Bonobo04494_0;1;0.0;Train
Bonobo04494_0_2940;Bonobo04494_0;1;1.0;Train
Bonobo04494_0_327;Bonobo04494_0;1;1.0;Train
Bonobo04494_0_571;Bonobo04494_0;1;1.0;Train
Bonobo04494_0_713;Bonobo04494_0;1;1.0;Train
Bonobo04494_0_730;Bonobo04494_0;1;0.0;Train
Bonobo04494_0_780;Bonobo04494_0;1;1.0;Train
Bonobo04494_0_977;Bonobo04494_0;1;0.0;Train
Bonobo04512_0_3272;Bonobo04512_0;1;0.0;Train
Bonobo04539_0_1922;Bonobo04539_0;1;1.0;Train
Bonobo04539_0_1994;Bonobo04539_0;1;0.0;Train
Bonobo04539_0_2702;Bonobo04539_0;1;0.0;Train
Bonobo04539_0_2895;Bonobo04539_0;1;0.0;Train
Bonobo04539_0_3413;Bonobo04539_0;1;1.0;Train
Bonobo04539_0_3496;Bonobo04539_0;2;1.0;Train
Bonobo04539_0_87;Bonobo04539_0;1;1.0;Train
Bonobo04542_0_50;Bonobo04542_0;1;0.0;Val
Bonobo04543_0_147;Bonobo04543_0;1;0.0;Train
Bonobo04543_0_1617;Bonobo04543_0;1;0.0;Train
Bonobo04543_0_1619;Bonobo04543_0;1;0.0;Train
Bonobo04543_0_2074;Bonobo04543_0;2;0.0;Train
Bonobo04543_0_2093;Bonobo04543_0;1;0.0;Train
Bonobo04554_0_4023;Bonobo04554_0;2;0.0;Train
Bonobo04554_0_4082;Bonobo04554_0;2;0.0;Train
Bonobo04556_0_41;Bonobo04556_0;2;0.0;Train
Bonobo04565_0_3570;Bonobo04565_0;1;0.0;Train
Bonobo04570_0_971;Bonobo04570_0;1;1.0;Train
Bonobo04573_2_1062;Bonobo04573_2;2;0.0;Train
Bonobo04573_2_1352;Bonobo04573_2;2;0.0;Train
Bonobo04573_2_1798;Bonobo04573_2;1;0.0;Train
Bonobo04573_2_2018;Bonobo04573_2;1;0.0;Train
Bonobo04573_2_2078;Bonobo04573_2;1;0.0;Train
Bonobo04573_2_2725;Bonobo04573_2;1;0.0;Train
Bonobo04573_2_963;Bonobo04573_2;1;0.0;Train
Bonobo04574_0_1462;Bonobo04574_0;1;0.0;Train
Bonobo04574_0_1955;Bonobo04574_0;1;0.0;Train
Bonobo04574_0_2002;Bonobo04574_0;1;0.0;Train
Bonobo04574_0_348;Bonobo04574_0;1;0.0;Train
Bonobo04574_0_989;Bonobo04574_0;1;0.0;Train
Bonobo04576_0_1494;Bonobo04576_0;2;0.0;Train
Bonobo04576_0_2843;Bonobo04576_0;1;0.0;Train
Bonobo04576_0_3078;Bonobo04576_0;1;1.0;Train
Bonobo04576_0_3133;Bonobo04576_0;1;0.0;Train
Bonobo04594_0_2746;Bonobo04594_0;1;0.0;Train
Bonobo04599_0_3576;Bonobo04599_0;2;0.0;Train
Bonobo04602_0_815;Bonobo04602_0;1;1.0;Train
Bonobo04604_0_274;Bonobo04604_0;1;0.0;Train
Bonobo04606_0_2790;Bonobo04606_0;1;0.0;Train
Bonobo04613_0_2175;Bonobo04613_0;1;0.0;Train
Bonobo04613_0_2886;Bonobo04613_0;1;1.0;Train
Bonobo04620_0_1765;Bonobo04620_0;2;0.0;Test
Bonobo04624_0_3202;Bonobo04624_0;1;0.0;Train
Bonobo04627_0_2104;Bonobo04627_0;1;0.0;Test
Bonobo04627_0_537;Bonobo04627_0;1;0.0;Test
Bonobo04627_0_609;Bonobo04627_0;2;0.5;Test
Bonobo04630_0_1316;Bonobo04630_0;1;0.0;Train
Bonobo04638_0_878;Bonobo04638_0;1;0.0;Val
Bonobo04640_0_3484;Bonobo04640_0;1;0.0;Train
Bonobo04644_0_1791;Bonobo04644_0;1;0.0;Test
Bonobo04646_0_40;Bonobo04646_0;1;0.0;Train
Bonobo04651_1_1149;Bonobo04651_1;1;0.0;Train
Bonobo04651_1_1262;Bonobo04651_1;1;0.0;Train
Bonobo04651_1_1336;Bonobo04651_1;1;1.0;Train
Bonobo04651_1_1364;Bonobo04651_1;2;0.0;Train
Bonobo04651_1_1415;Bonobo04651_1;1;0.0;Train
Bonobo04651_1_1643;Bonobo04651_1;1;1.0;Train
Bonobo04651_1_2037;Bonobo04651_1;1;0.0;Train
Bonobo04651_1_2207;Bonobo04651_1;1;0.0;Train
Bonobo04651_1_2557;Bonobo04651_1;2;0.0;Train
Bonobo04651_1_2647;Bonobo04651_1;1;1.0;Train
Bonobo04651_1_2736;Bonobo04651_1;1;0.0;Train
Bonobo04651_1_2908;Bonobo04651_1;1;1.0;Train
Bonobo04651_1_2985;Bonobo04651_1;1;1.0;Train
Bonobo04651_1_3010;Bonobo04651_1;1;1.0;Train
Bonobo04651_1_3211;Bonobo04651_1;2;1.0;Train
Bonobo04651_1_3234;Bonobo04651_1;1;1.0;Train
Bonobo04651_1_3262;Bonobo04651_1;1;0.0;Train
Bonobo04651_1_342;Bonobo04651_1;1;1.0;Train
Bonobo04651_1_472;Bonobo04651_1;1;0.0;Train
Bonobo04651_1_610;Bonobo04651_1;1;1.0;Train
Bonobo04651_1_729;Bonobo04651_1;1;0.0;Train
Bonobo04651_1_737;Bonobo04651_1;1;0.0;Train
Bonobo04651_1_956;Bonobo04651_1;1;1.0;Train
Bonobo04659_0_3230;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3260;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3446;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3520;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3521;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3522;Bonobo04659_0;2;0.5;Train
Bonobo04659_0_3525;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3526;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3527;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3564;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3565;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3645;Bonobo04659_0;2;1.0;Train
Bonobo04659_0_3646;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3652;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3660;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3693;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3694;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3695;Bonobo04659_0;2;1.0;Train
Bonobo04659_0_3723;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3740;Bonobo04659_0;2;1.0;Train
Bonobo04659_0_3741;Bonobo04659_0;2;1.0;Train
Bonobo04659_0_3760;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3770;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3771;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3772;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3786;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3805;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3808;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3840;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3860;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3861;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3865;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_3870;Bonobo04659_0;2;1.0;Train
Bonobo04659_0_4084;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4121;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4122;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4157;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4158;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4165;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4179;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4190;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4221;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4224;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4226;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4227;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4261;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4262;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4270;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4292;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4338;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4339;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4385;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4389;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4444;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4445;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4447;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4456;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4517;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4551;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4569;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4578;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4580;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4581;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4582;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4619;Bonobo04659_0;2;0.5;Train
Bonobo04659_0_4648;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4649;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4652;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4677;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4684;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4685;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4756;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4890;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4899;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4917;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4918;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4934;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4959;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_4960;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5048;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5076;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5092;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5104;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5146;Bonobo04659_0;2;1.0;Train
Bonobo04659_0_5151;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5159;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5161;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5162;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5163;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5171;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5179;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5180;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5182;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5187;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5196;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5199;Bonobo04659_0;2;1.0;Train
Bonobo04659_0_5204;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5252;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5253;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5296;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5301;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5311;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5314;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5315;Bonobo04659_0;2;1.0;Train
Bonobo04659_0_5316;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5348;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5373;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5439;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5440;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5449;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5450;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5492;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5495;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5525;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5534;Bonobo04659_0;2;1.0;Train
Bonobo04659_0_5538;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5563;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5589;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5595;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5596;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5614;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5625;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5636;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5637;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5691;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5704;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5705;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5713;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5714;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5715;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5731;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5732;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5735;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5743;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5758;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5761;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5762;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5813;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5820;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5825;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5826;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5827;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5835;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5840;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5845;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5889;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5893;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5903;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5926;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5928;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5929;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5944;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5951;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5980;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_5989;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6002;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6003;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6014;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6064;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6112;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6149;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6150;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6151;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6154;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6160;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6185;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6186;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6217;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6230;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6260;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6263;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6273;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6282;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6309;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6310;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6336;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6337;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6345;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6360;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6361;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6362;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6363;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6371;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6432;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6480;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6481;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6482;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6500;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6501;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6502;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6507;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6508;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6509;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6518;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6521;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6535;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6544;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6557;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6627;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6637;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6638;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6699;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6737;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6771;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6777;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6782;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6786;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6787;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6810;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6811;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6817;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6818;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6822;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6823;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6837;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6852;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6860;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6889;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6890;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_6998;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_7040;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_7041;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_7057;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_7058;Bonobo04659_0;2;0.0;Train
Bonobo04659_0_7074;Bonobo04659_0;2;0.0;Train
